radial_idx	distance	zh	rho	zdr	phi	sd_zdr	sd_phi	zh_qc	rho_qc	zdr_qc	phi_qc	phi_reg	kdp_lsf
147.0000	103.3500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	103.4250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	103.5000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	103.5750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	103.6500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	103.7250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	103.8000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	103.8750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	103.9500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.0250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.1000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.1750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.2500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.3250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.4000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.4750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.5500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.6250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.7000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.7750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.8500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	104.9250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.0000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.0750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.1500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.2250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.3000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.3750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.4500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.5250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.6000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.6750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.7500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.8250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.9000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	105.9750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.0500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.1250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.2000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.2750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.3500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.4250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.5000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.5750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.6500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.7250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.8000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.8750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	106.9500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.0250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.1000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.1750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.2500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.3250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.4000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.4750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.5500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.6250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.7000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.7750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.8500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	107.9250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.0000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.0750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.1500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.2250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.3000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.3750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.4500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.5250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.6000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.6750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.7500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.8250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.9000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	108.9750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.0500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.1250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.2000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.2750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.3500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.4250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.5000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.5750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.6500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.7250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.8000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.8750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	109.9500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.0250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.1000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.1750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.2500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.3250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.4000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.4750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.5500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.6250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.7000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.7750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.8500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	110.9250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.0000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.0750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.1500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.2250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.3000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.3750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.4500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.5250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.6000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.6750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.7500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.8250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.9000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	111.9750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.0500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.1250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.2000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.2750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.3500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.4250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.5000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.5750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.6500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.7250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.8000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.8750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	112.9500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.0250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.1000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.1750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.2500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.3250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.4000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.4750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.5500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.6250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.7000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.7750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.8500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	113.9250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.0000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.0750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.1500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.2250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.3000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.3750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.4500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.5250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.6000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.6750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.7500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.8250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.9000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	114.9750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.0500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.1250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.2000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.2750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.3500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.4250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.5000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.5750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.6500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.7250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.8000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.8750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	115.9500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.0250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.1000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.1750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.2500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.3250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.4000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.4750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.5500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.6250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.7000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.7750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.8500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	116.9250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.0000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.0750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.1500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.2250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.3000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.3750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.4500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.5250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.6000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.6750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.7500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.8250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.9000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	117.9750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.0500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.1250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.2000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.2750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.3500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.4250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.5000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.5750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.6500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.7250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.8000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.8750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	118.9500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.0250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.1000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.1750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.2500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.3250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.4000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.4750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.5500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.6250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.7000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.7750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.8500	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	119.9250	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	120.0000	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
147.0000	120.0750	nan	nan	2.5625	116.9700	0.0000	0.0000	nan	nan	2.5625	116.9700	116.9700	0.0000
