dis_mid,kdp_abs_diff,reg_kdp_abs_diff,kdp_lsf_abs_diff
25.875,20.466666666666814,0.0,0.010676020408179387
25.950000000000003,28.800000000000324,0.0,0.014234693877541102
26.025,28.26666666666664,0.0,0.017793367346932508
26.1,11.866666666667047,0.0,0.021352040816330197
26.175,55.800000000000466,0.0,0.11366968021517929
26.25,45.800000000000466,0.0,0.11878319528647399
26.325000000000003,29.13333333333364,0.0,0.0989859960720868
26.4,52.066666666665554,0.0,0.07918879685764191
26.475,58.33333333333226,0.0,0.05939159764324531
26.55,35.33333333333365,0.0,0.03959439842882989
26.625,23.800000000000274,5.543215780036003,0.019797199214410255
26.700000000000003,36.800000000000416,5.543215780036003,1.0103029524088925e-14
26.775,13.599999999999348,0.0,0.019797199214415473
26.85,29.066666666666208,0.0,0.03959439842883289
26.925,24.06666666666689,0.0,0.05939159764325158
27.0,1.399999999999972,0.0,0.0791887968576408
27.075000000000003,36.000000000000284,0.0,0.09898599607208663
27.15,21.13333333333364,0.0,0.11878319528647097
27.225,16.26666666666662,0.0,0.1385803945008997
27.3,4.933333333333346,0.0,1.34210120769325e-15
27.375,43.666666666667055,0.0,1.34210120769325e-15
27.450000000000003,33.00000000000033,0.0,0.0
27.525,79.46666666666373,0.0,1.3311467997505605e-15
27.6,1899.866666666681,0.0,1.3311467997505605e-15
27.675,3619.933333333368,0.0,0.0
27.75,1835.3333333333508,0.0,2.6407395092986713e-16
27.825000000000003,96.46666666666758,0.0,1.3167450042535545e-14
27.9,103.93333333333203,0.0,1.3431523993465412e-14
27.975,13.46666666666907,0.0,0.0
28.05,293.06666666666933,0.0,0.0
28.125,351.33333333333655,0.0,1.302790609533517e-15
28.200000000000003,122.60000000000107,0.0,1.302790609533517e-15
28.275,49.86666666666491,0.0,0.0
28.35,60.066666666665114,0.0,3.360411628143603e-15
28.425,11.000000000000142,0.0,3.360411628143603e-15
28.5,19.600000000000264,0.0,0.0
28.575000000000003,26.666666666667012,0.0,5.642136542421541e-15
28.65,53.26666666666416,0.0,5.642136542421541e-15
28.725,159.53333333333185,0.0,0.0
28.8,84.26666666666752,0.0,0.0
28.875,55.60000000000045,0.0,0.0
28.950000000000003,51.800000000000466,0.0,1.0125737451576885e-15
29.025,36.53333333333234,0.0,3.0272701622349005e-15
29.1,9.26666666666549,0.0,7.29297472915394e-15
29.175,38.86666666666692,0.0,1.1332818636546528e-14
29.25,75.0666666666674,0.0,0.0
29.325000000000003,172.33333333333502,0.0,2.4991083844864434e-16
29.4,253.66666666666083,0.0,2.4991083844864434e-16
29.475,521.8666666666634,0.0,1.665893340490044e-14
29.55,555.866666666672,0.0,1.3682806149811834e-14
29.625,141.73333333333466,0.0,7.413983875009878e-15
29.700000000000003,122.60000000000126,0.0,1.0390111130098484e-14
29.775,79.13333333332768,0.0,0.0
29.85,234.26666666666256,0.0,0.0
29.925,69.33333333333402,0.0,0.0
30.0,125.80000000000115,0.0,2.687250781020735e-15
30.075000000000003,114.53333333333438,0.0,2.687250781020735e-15
30.15,96.86666666666206,0.0,5.833962598487962e-15
30.225,201.59999999999644,0.0,5.077610893695693e-15
30.3,32.93333333333378,0.0,5.348332923142564e-15
30.375,103.33333333333422,0.0,5.053237581123536e-15
30.450000000000003,70.60000000000065,0.0,1.0616478150164627e-14
30.525,37.133333333332885,0.0,1.2245075203535992e-14
30.6,16.93333333333429,0.0,1.2245075203535992e-14
30.675,17.800000000000182,0.0,1.0273860889805584e-14
30.75,28.533333333333612,0.0,2.8851651763882512e-15
30.825000000000003,25.000000000000238,0.0,7.388695713417333e-15
30.9,5.866666666668241,0.0,0.0
30.975,84.06666666666601,0.0,8.991407474920219e-15
31.05,40.200000000000486,0.0,7.103045862911463e-15
31.125,140.2666666666679,0.0,1.0356450907296976e-14
31.200000000000003,206.13333333333532,0.0,1.2244812519305731e-14
31.275,85.26666666666726,0.0,0.0
31.35,15.733333333333281,0.0,9.351573441122986e-16
31.425,36.533333333333616,0.0,5.828573279600466e-15
31.5,26.666666666666924,0.0,6.763730623712764e-15
31.575000000000003,25.333333333333552,0.0,1.857004243427908e-15
31.65,26.99999999999868,0.0,1.6166384326279588e-15
31.725,5.4666666666651125,0.0,3.4736426760558667e-15
31.8,65.86666666666736,0.0,0.0
31.875,47.33333333333384,0.0,1.8395489024757704e-15
31.950000000000003,31.066666666667032,0.0,9.219307934735197e-16
32.025,78.53333333333151,0.0,9.176181090022508e-16
32.1,168.99999999999363,0.0,3.881676358363643e-15
32.175000000000004,300.666666666673,0.0,3.65387402832643e-15
32.25,371.60000000000366,0.0,2.2780233003721367e-16
32.325,231.73333333332917,0.0,0.0
32.4,4.733333333337775,0.0,4.52444712974216e-15
32.475,41.86666666666499,0.0,3.1493718251992353e-15
32.550000000000004,71.06666666667063,0.0,2.945014595172889e-15
