bin	dis	ZDR	SD_ZDR	PHIDP	SD_PHIDP
1428	107.175000	-0.062500	0.650255	43.250000	3.553129
1429	107.250000	0.562500	0.617558	46.010000	3.494035
1430	107.325000	2.125000	0.648536	38.620000	3.739207
1431	107.400000	1.125000	0.645580	40.320000	3.148964
1432	107.475000	1.125000	0.540603	47.540000	3.215367
1433	107.550000	0.375000	0.528975	39.960000	3.002231
1434	107.625000	0.812500	0.313137	45.020000	2.661535
1435	107.700000	0.625000	0.300669	44.800000	2.247347
1436	107.775000	1.375000	0.444281	42.970000	2.006238
1437	107.850000	0.875000	0.371154	46.160000	2.327347
1438	107.925000	0.937500	0.496480	44.740000	2.439218
1439	108.000000	1.812500	0.510727	46.080000	2.869581
1440	108.075000	1.062500	0.530029	38.930000	2.975422
1441	108.150000	0.125000	0.568351	41.600000	2.827306
1442	108.225000	0.500000	0.613673	47.950000	2.825369
1443	108.300000	0.250000	0.440677	41.660000	2.776292
1444	108.375000	1.375000	0.390823	43.190000	2.138411
1445	108.450000	0.187500	0.419168	44.710000	1.991786
1446	108.525000	0.437500	0.555871	45.690000	2.244494
1447	108.600000	0.437500	0.515234	42.920000	2.206197
1448	108.675000	1.125000	0.479989	42.730000	2.351892
1449	108.750000	1.687500	0.440496	48.840000	3.268809
1450	108.825000	1.062500	0.440496	41.900000	3.300960
1451	108.900000	0.687500	0.411877	41.810000	3.592742
1452	108.975000	1.375000	0.408769	50.510000	3.503458
1453	109.050000	0.437500	0.304096	46.380000	3.257141
1454	109.125000	0.625000	0.356249	40.630000	3.127907
1455	109.200000	1.000000	0.341861	45.190000	2.893104
1456	109.275000	1.125000	0.303309	46.870000	2.165269
1457	109.350000	1.437500	0.303309	47.320000	3.106548
1458	109.425000	0.875000	0.343953	43.450000	2.756815
1459	109.500000	1.000000	0.345341	45.740000	2.736211
1460	109.575000	0.437500	0.404652	51.410000	2.743683
1461	109.650000	1.562500	0.390210	42.230000	2.702384
1462	109.725000	1.187500	0.396292	46.360000	2.559573
1463	109.800000	1.687500	0.440315	45.110000	2.805255
1464	109.875000	1.062500	0.407010	44.860000	2.658269
1465	109.950000	0.812500	0.443023	46.300000	2.361076
1466	110.025000	0.562500	0.443023	42.750000	2.594874
1467	110.100000	0.625000	0.377753	50.910000	2.726404
1468	110.175000	1.750000	0.379228	44.500000	2.726536
1469	110.250000	1.187500	0.369000	42.600000	2.886260
1470	110.325000	1.187500	0.317687	42.920000	3.080231
1471	110.400000	1.125000	0.408964	44.840000	2.161129
1472	110.475000	1.000000	0.515234	47.870000	2.360163
1473	110.550000	1.375000	0.563986	41.410000	2.308697
1474	110.625000	2.250000	0.588880	41.180000	2.496900
1475	110.700000	0.375000	0.780931	46.370000	3.896448
1476	110.775000	0.562500	0.818317	44.630000	3.937548
1477	110.850000	0.625000	0.811076	47.470000	3.686926
1478	110.925000	-0.437500	0.496480	53.370000	4.370703
1479	111.000000	0.062500	0.501592	43.060000	5.512492
1480	111.075000	1.312500	0.506337	43.650000	5.471309
1481	111.150000	0.375000	0.522608	37.910000	5.646335
1482	111.225000	0.625000	0.435216	54.710000	4.921678
1483	111.300000	0.187500	0.911064	47.450000	5.449482
1484	111.375000	0.812500	0.911852	42.630000	6.874849
1485	111.450000	1.125000	1.172536	47.930000	6.587489
1486	111.525000	3.125000	1.171516	38.520000	5.098116
1487	111.600000	0.750000	1.150920	32.820000	5.209362
1488	111.675000	-1.125000	1.178774	46.380000	7.000010
1489	111.750000	0.687500	1.226501	44.620000	6.912308
1490	111.825000	0.562500	0.672316	48.270000	6.493579
1491	111.900000	0.125000	0.954564	56.460000	4.948310
1492	111.975000	-0.375000	0.837098	43.200000	5.008189
1493	112.050000	-0.625000	0.865197	45.180000	5.296022
1494	112.125000	2.000000	1.077291	39.180000	6.955498
1495	112.200000	-0.375000	1.084959	48.370000	5.444519
1496	112.275000	1.000000	1.152651	52.150000	5.454821
1497	112.350000	-1.562500	1.106927	34.510000	8.039783
1498	112.425000	-0.375000	0.877456	46.620000	7.959624
1499	112.500000	1.187500	1.061036	42.850000	8.497663
1500	112.575000	0.500000	1.055839	60.870000	8.866888
1501	112.650000	-0.125000	0.847791	39.830000	7.737741
1502	112.725000	1.875000	1.036945	54.930000	7.478703
1503	112.800000	-0.437500	1.049781	55.720000	6.679870
1504	112.875000	-0.437500	1.100933	59.680000	5.881348
1505	112.950000	2.312500	1.208890	51.840000	5.831880
1506	113.025000	-0.125000	1.106999	48.540000	7.494872
1507	113.100000	-0.437500	1.048414	50.690000	8.445137
1508	113.175000	2.000000	0.990870	67.130000	7.794439
1509	113.250000	0.625000	1.031240	42.130000	7.772323
1510	113.325000	0.250000	1.086354	41.960000	8.054935
1511	113.400000	0.062500	1.142159	49.980000	8.169708
1512	113.475000	-1.687500	0.884424	49.510000	5.439850
1513	113.550000	-0.875000	0.845720	56.510000	5.130881
1514	113.625000	1.187500	0.883454	47.270000	4.930225
1515	113.700000	-0.250000	0.944888	39.730000	5.361740
1516	113.775000	-0.625000	0.986946	48.940000	6.679843
1517	113.850000		1.076017		5.872739
1518	113.925000		1.184618		6.520180
1519	114.000000	1.562500	1.205816	58.170000	4.300147
1520	114.075000	2.187500	0.312500	49.160000	4.505000
1521	114.150000		0.312500		4.505000
1522	114.225000		0.312500		4.505000
1523	114.300000		0.000000		0.000000
1524	114.375000				
1525	114.450000				
1526	114.525000				
1527	114.600000				
1528	114.675000				
1529	114.750000				
1530	114.825000				
1531	114.900000				
1532	114.975000				
1533	115.050000				
1534	115.125000				
1535	115.200000				
1536	115.275000				
1537	115.350000				
1538	115.425000				
1539	115.500000				
1540	115.575000				
1541	115.650000				
1542	115.725000				
1543	115.800000				
1544	115.875000				
1545	115.950000				
1546	116.025000				
1547	116.100000				
1548	116.175000				
1549	116.250000				
1550	116.325000				
1551	116.400000				
1552	116.475000				
1553	116.550000				
1554	116.625000				
1555	116.700000				
1556	116.775000				
1557	116.850000				
1558	116.925000				
1559	117.000000				
1560	117.075000				
1561	117.150000				
1562	117.225000				
1563	117.300000				
1564	117.375000				
1565	117.450000				
1566	117.525000				
1567	117.600000				
1568	117.675000				
1569	117.750000				
1570	117.825000				
1571	117.900000				
1572	117.975000				
1573	118.050000				
1574	118.125000				
1575	118.200000				
1576	118.275000				
1577	118.350000				
1578	118.425000				
1579	118.500000				
1580	118.575000				
1581	118.650000				
1582	118.725000				
1583	118.800000				
1584	118.875000				
1585	118.950000				
1586	119.025000				
1587	119.100000				
1588	119.175000				
1589	119.250000				
1590	119.325000				
1591	119.400000				
1592	119.475000				
1593	119.550000				
1594	119.625000				
1595	119.700000				
1596	119.775000				
1597	119.850000				
1598	119.925000				
1599	120.000000				
1600	120.075000				
1601	120.150000				
1602	120.225000				
1603	120.300000				
1604	120.375000				
1605	120.450000				
1606	120.525000				
1607	120.600000				
1608	120.675000				
1609	120.750000				
1610	120.825000				
1611	120.900000				
1612	120.975000				
1613	121.050000				
1614	121.125000				
1615	121.200000				
1616	121.275000				
1617	121.350000				
1618	121.425000				
1619	121.500000				
1620	121.575000				
1621	121.650000				
1622	121.725000				
1623	121.800000				
1624	121.875000				
1625	121.950000				
1626	122.025000				
1627	122.100000				
1628	122.175000				
1629	122.250000				
1630	122.325000				
1631	122.400000				
1632	122.475000				
1633	122.550000				
1634	122.625000				
1635	122.700000				
1636	122.775000				
1637	122.850000				
1638	122.925000				
1639	123.000000		0.000000		0.000000
1640	123.075000		1.562500		10.265000
1641	123.150000		1.697373		9.670871
1642	123.225000	1.750000	1.543003	37.300000	8.881579
1643	123.300000	4.875000	1.543003	16.770000	8.881579
1644	123.375000	0.937500	1.543003	37.270000	8.881579
1645	123.450000	1.437500	1.543003	23.620000	8.881579
1646	123.525000		1.750248		8.521183
1647	123.600000		0.250000		6.825000
1648	123.675000		0.000000		0.000000
1649	123.750000				
1650	123.825000				
1651	123.900000				
1652	123.975000				
1653	124.050000				
1654	124.125000				
1655	124.200000				
1656	124.275000				
1657	124.350000				
1658	124.425000				
1659	124.500000				
1660	124.575000				
1661	124.650000				
1662	124.725000				
1663	124.800000				
1664	124.875000				
1665	124.950000				
1666	125.025000				
1667	125.100000				
1668	125.175000				
1669	125.250000				
1670	125.325000				
1671	125.400000				
1672	125.475000				
1673	125.550000				
1674	125.625000				
1675	125.700000				
1676	125.775000				
1677	125.850000				
1678	125.925000				
1679	126.000000				
1680	126.075000				
1681	126.150000				
1682	126.225000				
1683	126.300000				
1684	126.375000				
1685	126.450000				
1686	126.525000				
1687	126.600000				
1688	126.675000				
1689	126.750000				
1690	126.825000				
1691	126.900000		0.000000		0.000000
1692	126.975000		0.281250		4.595000
1693	127.050000		0.385276		3.755124
1694	127.125000	1.250000	0.385276	38.580000	3.755124
1695	127.200000	1.812500	0.385276	47.770000	3.755124
1696	127.275000	2.187500	0.385276	42.840000	3.755124
1697	127.350000		0.385276		3.755124
1698	127.425000		0.187500		2.465000
1699	127.500000		0.000000		0.000000
1700	127.575000				
1701	127.650000				
1702	127.725000				
1703	127.800000				
1704	127.875000				
1705	127.950000				
1706	128.025000				
1707	128.100000				
1708	128.175000				
1709	128.250000				
1710	128.325000				
1711	128.400000				
1712	128.475000				
1713	128.550000				
1714	128.625000				
1715	128.700000		0.000000		0.000000
1716	128.775000		1.843750		6.945000
1717	128.850000		1.843750		6.945000
1718	128.925000	2.125000	1.644910	57.430000	7.451534
1719	129.000000	-1.562500	1.474060	43.540000	6.486989
1720	129.075000		1.367365		8.391225
1721	129.150000	1.687500	1.305371	40.230000	7.683163
1722	129.225000	1.625000	1.279555	45.540000	6.987142
1723	129.300000	1.875000	0.862007	61.840000	6.802379
1724	129.375000	0.125000	1.598588	48.120000	7.939265
1725	129.450000	-0.437500	1.598339	43.590000	8.557160
1726	129.525000	1.000000	1.725523	47.270000	9.095152
1727	129.600000	4.937500	1.880243	61.580000	8.063043
1728	129.675000	1.375000	1.977658	36.960000	9.008177
1729	129.750000		1.774384		10.095195
1730	129.825000		1.781250		12.310000
1731	129.900000		0.000000		0.000000
1732	129.975000				
1733	130.050000				
1734	130.125000				
1735	130.200000				
1736	130.275000				
1737	130.350000				
1738	130.425000				
1739	130.500000				
1740	130.575000				
1741	130.650000				
1742	130.725000				
1743	130.800000				
1744	130.875000				
1745	130.950000				
1746	131.025000				
1747	131.100000				
1748	131.175000				
1749	131.250000				
1750	131.325000		0.000000		0.000000
1751	131.400000		1.218750		0.085000
1752	131.475000		1.218750		0.085000
1753	131.550000	-1.000000	1.218750	34.790000	0.085000
1754	131.625000	1.437500	1.218750	34.960000	0.085000
1755	131.700000		1.218750		0.085000
1756	131.775000		1.218750		0.085000
1757	131.850000		0.000000		0.000000
1758	131.925000				
1759	132.000000				
1760	132.075000				
1761	132.150000				
1762	132.225000				
1763	132.300000		0.000000		0.000000
1764	132.375000		1.375000		2.250000
1765	132.450000		1.375000		2.250000
1766	132.525000	1.812500	1.375000	52.590000	2.250000
1767	132.600000	-0.937500	1.375000	57.090000	2.250000
1768	132.675000		1.375000		2.250000
1769	132.750000		1.375000		2.250000
1770	132.825000		0.000000		0.000000
1771	132.900000				
1772	132.975000				
1773	133.050000				
1774	133.125000				
1775	133.200000				
1776	133.275000				
1777	133.350000				
1778	133.425000				
1779	133.500000				
1780	133.575000				
1781	133.650000				
1782	133.725000				
1783	133.800000				
1784	133.875000				
1785	133.950000				
1786	134.025000				
1787	134.100000				
1788	134.175000				
1789	134.250000				
1790	134.325000				
1791	134.400000				
1792	134.475000				
1793	134.550000				
1794	134.625000				
1795	134.700000				
1796	134.775000				
1797	134.850000				
1798	134.925000				
1799	135.000000				
1800	135.075000				
1801	135.150000				
1802	135.225000				
1803	135.300000				
1804	135.375000				
1805	135.450000				
1806	135.525000				
1807	135.600000				
1808	135.675000				
1809	135.750000				
1810	135.825000				
1811	135.900000				
1812	135.975000				
1813	136.050000				
1814	136.125000				
1815	136.200000				
1816	136.275000				
1817	136.350000				
1818	136.425000				
1819	136.500000				
1820	136.575000				
1821	136.650000				
1822	136.725000		0.000000		0.000000
1823	136.800000		0.125000		9.415000
1824	136.875000		0.453574		15.114105
1825	136.950000	0.812500	0.453574	55.470000	15.114105
1826	137.025000	0.562500	0.453574	36.640000	15.114105
1827	137.100000	1.625000	0.453574	73.660000	15.114105
1828	137.175000		0.453574		15.114105
1829	137.250000		0.531250		18.510000
1830	137.325000		0.000000		0.000000
1831	137.400000				
1832	137.475000				
1833	137.550000				
1834	137.625000				
1835	137.700000		0.000000		0.000000
1836	137.775000		1.031250		13.195000
1837	137.850000		0.987333		11.682811
1838	137.925000	3.312500	0.886641	44.010000	11.470364
1839	138.000000	1.250000	0.861866	17.620000	11.190104
1840	138.075000	1.187500	0.809624	40.400000	12.183324
1841	138.150000	1.375000	0.800391	46.490000	12.344435
1842	138.225000	2.625000	0.621162	48.300000	12.892828
1843	138.300000	1.437500	0.728869	57.180000	9.845617
1844	138.375000	1.062500	1.041241	28.000000	10.297186
1845	138.450000	0.375000	1.065609	28.180000	10.394334
1846	138.525000	0.250000	0.874362	42.330000	10.208961
1847	138.600000	-0.937500	0.818609	50.470000	9.625206
1848	138.675000	-0.062500	0.856212	48.160000	8.115739
1849	138.750000	1.812500	0.856212	44.330000	3.861415
1850	138.825000	0.937500	0.982467	54.110000	2.964108
1851	138.900000	1.375000	0.778375	52.130000	3.051894
1852	138.975000	0.375000	0.641243	47.980000	3.013510
1853	139.050000	2.000000	0.632985	48.180000	2.625430
1854	139.125000	2.125000	0.592389	51.610000	2.368711
1855	139.200000	2.250000	0.586710	50.460000	3.618120
1856	139.275000	1.437500	0.416497	45.920000	3.606656
1857	139.350000	1.750000	0.780216	45.930000	3.569347
1858	139.425000	1.812500	1.195629	57.030000	3.902793
1859	139.500000	0.937500	1.167699	48.170000	3.874664
1860	139.575000	3.625000	1.185585	49.070000	3.812417
1861	139.650000	-0.625000	1.293626	44.420000	3.635827
1862	139.725000	1.687500	1.295105	49.960000	2.130733
1863	139.800000	0.937500	1.398823	46.610000	2.278475
1864	139.875000	-0.125000	0.809128	49.340000	2.342588
1865	139.950000	0.312500	0.682331	44.470000	2.200801
