dis_mid,azimuth_deg,raw_kdp_abs_diff,reg_kdp_abs_diff,kdp_lsf_abs_diff
104.0625,156.82,NaN,NaN,NaN
104.13749999999999,156.82,NaN,NaN,NaN
104.2125,156.82,NaN,NaN,NaN
104.2875,156.82,NaN,NaN,NaN
104.36250000000001,156.82,NaN,NaN,NaN
104.4375,156.82,NaN,NaN,NaN
104.51249999999999,156.82,NaN,NaN,NaN
104.5875,156.82,NaN,NaN,NaN
104.6625,156.82,NaN,NaN,NaN
104.73750000000001,156.82,NaN,NaN,NaN
104.8125,156.82,NaN,NaN,NaN
104.88749999999999,156.82,NaN,NaN,NaN
104.9625,156.82,NaN,NaN,NaN
105.0375,156.82,NaN,NaN,NaN
105.11250000000001,156.82,NaN,NaN,NaN
105.1875,156.82,NaN,NaN,NaN
105.26249999999999,156.82,NaN,NaN,NaN
105.3375,156.82,NaN,NaN,NaN
105.4125,156.82,NaN,NaN,NaN
105.48750000000001,156.82,NaN,NaN,NaN
105.5625,156.82,NaN,NaN,NaN
105.63749999999999,156.82,NaN,NaN,NaN
105.7125,156.82,NaN,NaN,NaN
105.7875,156.82,NaN,NaN,NaN
105.86250000000001,156.82,NaN,NaN,NaN
105.9375,156.82,NaN,NaN,NaN
106.01249999999999,156.82,NaN,NaN,NaN
106.0875,156.82,NaN,NaN,NaN
106.1625,156.82,NaN,NaN,NaN
106.23750000000001,156.82,NaN,NaN,NaN
106.3125,156.82,NaN,NaN,NaN
106.38749999999999,156.82,NaN,NaN,NaN
106.4625,156.82,NaN,NaN,NaN
106.5375,156.82,NaN,NaN,NaN
106.61250000000001,156.82,NaN,NaN,NaN
106.6875,156.82,NaN,NaN,NaN
106.76249999999999,156.82,NaN,NaN,NaN
106.8375,156.82,NaN,NaN,NaN
106.9125,156.82,NaN,NaN,NaN
106.98750000000001,156.82,NaN,NaN,NaN
107.0625,156.82,NaN,NaN,NaN
107.13749999999999,156.82,NaN,NaN,NaN
107.2125,156.82,NaN,NaN,NaN
107.2875,156.82,NaN,NaN,NaN
107.36250000000001,156.82,NaN,NaN,NaN
107.4375,156.82,NaN,NaN,NaN
107.51249999999999,156.82,NaN,NaN,NaN
107.5875,156.82,NaN,NaN,NaN
107.6625,156.82,NaN,NaN,NaN
107.73750000000001,156.82,NaN,NaN,NaN
107.8125,156.82,NaN,NaN,NaN
107.88749999999999,156.82,NaN,NaN,NaN
107.9625,156.82,NaN,NaN,NaN
108.0375,156.82,NaN,NaN,NaN
108.11250000000001,156.82,NaN,NaN,NaN
108.1875,156.82,NaN,NaN,NaN
108.26249999999999,156.82,NaN,NaN,NaN
108.3375,156.82,NaN,NaN,NaN
108.4125,156.82,NaN,NaN,NaN
108.48750000000001,156.82,NaN,NaN,NaN
108.5625,156.82,NaN,NaN,NaN
108.63749999999999,156.82,NaN,NaN,NaN
108.7125,156.82,NaN,NaN,NaN
108.7875,156.82,NaN,NaN,NaN
108.86250000000001,156.82,NaN,NaN,NaN
108.9375,156.82,NaN,NaN,NaN
109.01249999999999,156.82,NaN,NaN,NaN
109.0875,156.82,0.0,NaN,NaN
109.1625,156.82,0.0,NaN,NaN
109.23750000000001,156.82,0.0,NaN,NaN
109.3125,156.82,0.0,NaN,NaN
109.38749999999999,156.82,0.0,NaN,NaN
109.4625,156.82,0.0,NaN,NaN
109.5375,156.82,0.0,NaN,NaN
109.61250000000001,156.82,0.0,NaN,NaN
109.6875,156.82,0.0,NaN,NaN
109.76249999999999,156.82,0.0,NaN,NaN
109.8375,156.82,0.0,NaN,NaN
109.9125,156.82,0.0,0.0,1.3793666616829818e-16
109.98750000000001,156.82,NaN,2.842170943040401e-14,0.0
110.0625,156.82,NaN,5.684341886080802e-14,0.0
110.13749999999999,156.82,0.0,2.842170943040401e-14,0.0
110.2125,156.82,0.0,0.0,8.394453878319827e-16
110.2875,156.82,0.0,0.0,8.394453878319827e-16
110.36250000000001,156.82,0.0,2.842170943040401e-14,2.226785724882403e-15
110.4375,156.82,0.0,5.684341886080802e-14,2.226785724882403e-15
110.51249999999999,156.82,0.0,2.842170943040401e-14,2.0246212574602137e-15
110.5875,156.82,0.0,0.0,1.3612610460963533e-15
110.6625,156.82,0.0,0.0,6.633602113638604e-16
110.73750000000001,156.82,0.0,2.842170943040401e-14,0.0
110.8125,156.82,NaN,5.684341886080802e-14,0.0
110.88749999999999,156.82,NaN,2.842170943040401e-14,0.0
110.9625,156.82,0.0,0.0,0.0
111.0375,156.82,0.0,0.0,0.0
111.11250000000001,156.82,NaN,2.842170943040401e-14,0.0
111.1875,156.82,NaN,5.684341886080802e-14,0.0
111.26249999999999,156.82,NaN,2.842170943040401e-14,2.3076801002838565e-16
111.3375,156.82,0.0,0.0,2.3076801002838565e-16
111.4125,156.82,0.0,0.0,0.0
111.48750000000001,156.82,0.0,2.842170943040401e-14,5.329856537866246e-15
111.5625,156.82,0.0,5.684341886080802e-14,5.329856537866246e-15
111.63749999999999,156.82,0.0,2.842170943040401e-14,0.0
111.7125,156.82,0.0,0.0,4.859447872005097e-15
111.7875,156.82,0.0,0.0,4.859447872005097e-15
111.86250000000001,156.82,0.0,2.842170943040401e-14,4.890813357456023e-16
111.9375,156.82,0.0,5.684341886080802e-14,4.240958417493795e-16
112.01249999999999,156.82,0.0,2.842170943040401e-14,6.498549399622281e-17
112.0875,156.82,0.0,0.0,0.0
112.1625,156.82,0.0,0.0,0.0
112.23750000000001,156.82,0.0,2.1094237467877974e-15,0.0
112.3125,156.82,0.0,NaN,NaN
112.38749999999999,156.82,0.0,NaN,NaN
112.4625,156.82,0.0,NaN,NaN
112.5375,156.82,NaN,NaN,NaN
112.61250000000001,156.82,NaN,NaN,NaN
112.6875,156.82,NaN,NaN,NaN
112.76249999999999,156.82,NaN,NaN,NaN
112.8375,156.82,NaN,NaN,NaN
112.9125,156.82,NaN,NaN,NaN
112.98750000000001,156.82,NaN,NaN,NaN
113.0625,156.82,NaN,NaN,NaN
113.13749999999999,156.82,NaN,NaN,NaN
113.2125,156.82,NaN,NaN,NaN
113.2875,156.82,NaN,NaN,NaN
113.36250000000001,156.82,NaN,NaN,NaN
113.4375,156.82,NaN,NaN,NaN
113.51249999999999,156.82,NaN,NaN,NaN
113.5875,156.82,NaN,NaN,NaN
113.6625,156.82,NaN,NaN,NaN
113.73750000000001,156.82,NaN,NaN,NaN
113.8125,156.82,NaN,NaN,NaN
113.88749999999999,156.82,NaN,NaN,NaN
113.9625,156.82,NaN,NaN,NaN
114.0375,156.82,NaN,NaN,NaN
114.11250000000001,156.82,NaN,NaN,NaN
114.1875,156.82,NaN,NaN,NaN
114.26249999999999,156.82,NaN,NaN,NaN
114.3375,156.82,NaN,NaN,NaN
114.4125,156.82,NaN,NaN,NaN
114.48750000000001,156.82,NaN,NaN,NaN
114.5625,156.82,NaN,NaN,NaN
114.63749999999999,156.82,NaN,NaN,NaN
114.7125,156.82,NaN,NaN,NaN
114.7875,156.82,NaN,NaN,NaN
114.86250000000001,156.82,NaN,NaN,NaN
114.9375,156.82,NaN,NaN,NaN
115.01249999999999,156.82,NaN,NaN,NaN
115.0875,156.82,NaN,NaN,NaN
115.1625,156.82,NaN,NaN,NaN
115.23750000000001,156.82,NaN,NaN,NaN
115.3125,156.82,NaN,NaN,NaN
115.38749999999999,156.82,NaN,NaN,NaN
115.4625,156.82,NaN,NaN,NaN
115.5375,156.82,NaN,NaN,NaN
115.61250000000001,156.82,NaN,NaN,NaN
115.6875,156.82,NaN,NaN,NaN
115.76249999999999,156.82,NaN,NaN,NaN
115.8375,156.82,NaN,NaN,NaN
115.9125,156.82,NaN,NaN,NaN
115.98750000000001,156.82,NaN,NaN,NaN
116.0625,156.82,NaN,NaN,NaN
116.13749999999999,156.82,NaN,NaN,NaN
116.2125,156.82,NaN,NaN,NaN
116.2875,156.82,NaN,NaN,NaN
116.36250000000001,156.82,NaN,NaN,NaN
116.4375,156.82,NaN,NaN,NaN
116.51249999999999,156.82,NaN,NaN,NaN
116.5875,156.82,NaN,NaN,NaN
116.6625,156.82,NaN,NaN,NaN
116.73750000000001,156.82,NaN,NaN,NaN
116.8125,156.82,NaN,NaN,NaN
116.88749999999999,156.82,NaN,NaN,NaN
116.9625,156.82,NaN,NaN,NaN
117.0375,156.82,0.0,0.0,9.402708279717002e-17
117.11250000000001,156.82,0.0,2.842170943040401e-14,2.8739370062945203e-16
117.1875,156.82,0.0,5.684341886080802e-14,1.5898088067518475e-16
117.26249999999999,156.82,0.0,2.842170943040401e-14,4.095219594382226e-16
117.3375,156.82,0.0,0.0,5.044091423969551e-16
117.4125,156.82,0.0,0.0,1.2215348322377863e-15
117.48750000000001,156.82,0.0,2.842170943040401e-14,1.0654313239143637e-15
117.5625,156.82,0.0,5.684341886080802e-14,1.5610350832342248e-16
117.63749999999999,156.82,0.0,2.842170943040401e-14,4.988944803806789e-16
117.7125,156.82,0.0,0.0,2.8013163774888323e-16
117.7875,156.82,0.0,0.0,2.2105300140232143e-15
117.86250000000001,156.82,0.0,2.842170943040401e-14,2.9895561321527765e-15
117.9375,156.82,0.1,5.684341886080802e-14,6.0959166059714046e-15
118.01249999999999,156.82,0.0,2.842170943040401e-14,6.0959166059714046e-15
118.0875,156.82,0.0,0.0,3.1062121519254995e-15
118.1625,156.82,0.0,0.0,3.1062121519254995e-15
118.23750000000001,156.82,0.0,2.842170943040401e-14,9.617045641356776e-16
118.3125,156.82,0.0,5.684341886080802e-14,9.617045641356776e-16
118.38749999999999,156.82,0.0,2.842170943040401e-14,0.0
118.4625,156.82,0.0,0.0,0.0
118.5375,156.82,0.0,0.0,0.0
118.61250000000001,156.82,0.0,2.842170943040401e-14,5.566442315593977e-16
118.6875,156.82,0.0,5.684341886080802e-14,5.566442315593977e-16
118.76249999999999,156.82,0.0,2.842170943040401e-14,3.860704188651673e-15
118.8375,156.82,0.0,0.0,3.860704188651673e-15
118.9125,156.82,0.0,0.0,0.0
118.98750000000001,156.82,0.0,2.842170943040401e-14,0.0
119.0625,156.82,0.0,5.684341886080802e-14,2.1873563929414102e-15
119.13749999999999,156.82,0.0,2.842170943040401e-14,1.232914490308194e-15
119.2125,156.82,0.0,0.0,1.0147795252700616e-15
119.2875,156.82,0.0,0.0,1.2377164686523374e-18
119.36250000000001,156.82,0.0,2.842170943040401e-14,2.149893971103531e-15
119.4375,156.82,0.0,5.684341886080802e-14,4.117877682538156e-15
119.51249999999999,156.82,0.0,2.842170943040401e-14,0.0
119.5875,156.82,0.0,0.0,1.3189231204659014e-15
119.6625,156.82,0.0,0.0,1.3189231204659014e-15
119.73750000000001,156.82,0.0,2.842170943040401e-14,2.0831268360646535e-15
119.8125,156.82,0.0,5.684341886080802e-14,4.407263333215079e-15
119.88749999999999,156.82,0.0,2.842170943040401e-14,5.909068036283104e-15
119.9625,156.82,0.0,0.0,7.029026033807346e-16
120.0375,156.82,0.0,0.0,3.024408288307062e-15
120.11250000000001,156.82,0.0,2.842170943040401e-14,4.094862779480839e-15
120.1875,156.82,0.0,5.684341886080802e-14,2.1377024520358545e-16
120.26249999999999,156.82,0.0,2.842170943040401e-14,0.0
120.3375,156.82,0.0,0.0,0.0
120.4125,156.82,0.0,0.0,0.0
120.48750000000001,156.82,0.0,2.842170943040401e-14,1.7352846129952692e-15
120.5625,156.82,0.0,5.684341886080802e-14,1.2277777833544452e-16
120.63749999999999,156.82,0.0,2.842170943040401e-14,1.6125068346598247e-15
120.7125,156.82,0.0,0.0,9.419927506682918e-16
120.7875,156.82,0.0,0.0,9.419927506682918e-16
120.86250000000001,156.82,0.0,2.842170943040401e-14,0.0
120.9375,156.82,0.0,5.684341886080802e-14,1.3800307956239383e-14
121.01249999999999,156.82,0.0,2.842170943040401e-14,1.149662975688848e-14
121.0875,156.82,0.0,0.0,2.78550995350116e-15
121.1625,156.82,0.0,0.0,2.4553465665488864e-15
121.23750000000001,156.82,0.0,2.842170943040401e-14,1.4236288261115303e-15
121.3125,156.82,0.0,5.684341886080802e-14,1.2102127601916466e-15
121.38749999999999,156.82,0.0,2.842170943040401e-14,0.0
121.4625,156.82,0.0,0.0,1.6911602979681566e-15
121.5375,156.82,0.0,0.0,2.473770937955269e-15
121.61250000000001,156.82,0.0,2.842170943040401e-14,1.631318683468442e-15
121.6875,156.82,0.0,5.684341886080802e-14,2.5336125524549837e-15
121.76249999999999,156.82,0.0,2.842170943040401e-14,0.0
121.8375,156.82,0.0,0.0,1.6859567646612792e-15
121.9125,156.82,0.0,0.0,3.278539363978919e-15
121.98750000000001,156.82,0.0,2.842170943040401e-14,4.964496128640198e-15
122.0625,156.82,0.0,5.684341886080802e-14,3.756361577293861e-15
122.13749999999999,156.82,0.0,2.842170943040401e-14,3.756361577293861e-15
122.2125,156.82,0.1,0.0,5.342495669769288e-15
122.2875,156.82,0.0,0.0,4.562609588093929e-15
122.36250000000001,156.82,0.0,2.842170943040401e-14,7.798860816753583e-16
122.4375,156.82,0.0,5.684341886080802e-14,4.8233799951040546e-15
122.51249999999999,156.82,0.0,2.842170943040401e-14,7.156212732134487e-16
122.5875,156.82,0.0,0.0,4.072811740439522e-15
122.6625,156.82,0.0,0.0,1.4661895278779809e-15
122.73750000000001,156.82,0.0,2.842170943040401e-14,5.080565279297047e-16
122.8125,156.82,0.0,5.684341886080802e-14,1.9709404123778263e-15
122.88749999999999,156.82,0.0,2.842170943040401e-14,2.478996940307531e-15
122.9625,156.82,0.0,0.0,3.997355282366352e-15
123.0375,156.82,0.0,0.0,6.285053634954735e-16
123.11250000000001,156.82,0.0,2.842170943040401e-14,1.4619907283053451e-15
123.1875,156.82,0.0,5.684341886080802e-14,1.9068591905655337e-15
123.26249999999999,156.82,0.0,2.842170943040401e-14,2.053331569259727e-15
123.3375,156.82,0.0,0.0,9.231987087408448e-16
123.4125,156.82,0.0,0.0,1.1301328605188821e-15
123.48750000000001,156.82,0.0,2.842170943040401e-14,0.0
123.5625,156.82,0.0,5.684341886080802e-14,4.45292997623239e-16
123.63749999999999,156.82,0.0,2.842170943040401e-14,4.45292997623239e-16
123.7125,156.82,0.0,0.0,5.930043363175867e-17
123.7875,156.82,0.0,0.0,5.930043363175867e-17
123.86250000000001,156.82,0.0,2.842170943040401e-14,0.0
123.9375,156.82,0.0,5.684341886080802e-14,0.0
124.01249999999999,156.82,0.09999999999999998,2.842170943040401e-14,0.0
124.0875,156.82,0.0,0.0,0.0
124.1625,156.82,0.0,0.0,7.11981220362399e-15
124.23750000000001,156.82,0.0,2.842170943040401e-14,6.381688196981691e-15
124.3125,156.82,0.0,5.684341886080802e-14,2.0610488331279055e-16
124.38749999999999,156.82,0.0,2.842170943040401e-14,9.442288899550893e-16
124.4625,156.82,0.0,0.0,0.0
124.5375,156.82,0.0,0.0,3.9173632599129204e-15
124.61250000000001,156.82,0.0,2.842170943040401e-14,3.9173632599129204e-15
124.6875,156.82,0.0,5.684341886080802e-14,0.0
124.76249999999999,156.82,0.0,2.842170943040401e-14,0.0
124.8375,156.82,0.0,0.0,0.0
124.9125,156.82,0.0,0.0,0.0
124.98750000000001,156.82,0.0,2.842170943040401e-14,0.0
125.0625,156.82,0.0,5.684341886080802e-14,0.0
125.13749999999999,156.82,0.0,2.842170943040401e-14,0.0
125.2125,156.82,0.0,0.0,2.6658565378914175e-15
125.2875,156.82,0.0,0.0,2.197415011282423e-15
125.36250000000001,156.82,0.0,2.842170943040401e-14,4.886154029570475e-15
125.4375,156.82,0.0,5.684341886080802e-14,2.0501822610000265e-15
125.51249999999999,156.82,0.0,2.842170943040401e-14,3.3044132951794428e-15
125.5875,156.82,0.0,0.0,2.3658220178754105e-15
125.6625,156.82,0.0,0.0,2.3658220178754105e-15
125.73750000000001,156.82,0.0,2.842170943040401e-14,8.839372403276394e-15
125.8125,156.82,0.0,5.684341886080802e-14,8.839372403276394e-15
125.88749999999999,156.82,0.0,2.842170943040401e-14,0.0
125.9625,156.82,0.0,0.0,1.4269168574098207e-15
126.0375,156.82,0.0,0.0,1.4269168574098207e-15
126.11250000000001,156.82,0.0,2.842170943040401e-14,0.017228516280630598
126.1875,156.82,0.0,5.684341886080802e-14,0.014767299669110372
126.26249999999999,156.82,0.0,2.842170943040401e-14,0.01230608305759244
126.3375,156.82,0.0,0.0,0.00984486644607542
126.4125,156.82,0.0,0.0,0.007383649834563001
126.48750000000001,156.82,0.0,2.842170943040401e-14,0.004922433223024297
126.5625,156.82,0.0,0.34457032561260803,0.0024612166115275114
126.63749999999999,156.82,0.0,0.0,6.5780714209040525e-15
126.7125,156.82,0.0,0.3445703256125796,0.14819354529325446
126.7875,156.82,0.0,0.0,0.12421021983817304
126.86250000000001,156.82,0.0,5.684341886080802e-14,0.10022689438311178
126.9375,156.82,0.0,1.1368683772161603e-13,0.07624356892811096
127.01249999999999,156.82,0.0,5.684341886080802e-14,0.05226024347304847
127.0875,156.82,0.0,0.0,0.02827691801793797
127.1625,156.82,0.0,3.013095238095133,0.004293592562878645
127.23750000000001,156.82,0.0,3.410605131648481e-13,0.03853479853488084
127.3125,156.82,0.0,3.0130952380947633,0.011507718471957196
127.38749999999999,156.82,0.0,2.842170943040401e-14,0.01551936159076317
127.4625,156.82,0.0,0.0,0.04254644165364119
127.5375,156.82,0.0,0.0,0.06957352171637599
127.61250000000001,156.82,0.0,2.842170943040401e-14,0.09660060177917296
127.6875,156.82,0.0,0.7706959706959537,0.12362768184196071
127.76249999999999,156.82,0.09999999999999998,2.842170943040401e-14,0.15065476190476543
127.8375,156.82,0.0,0.7706959706959537,0.005504971219252003
127.9125,156.82,0.0,0.0,0.011009942438510195
127.98750000000001,156.82,0.0,2.842170943040401e-14,0.01651491365778153
128.0625,156.82,0.0,0.0,0.02201988487702808
128.1375,156.82,0.0,5.684341886080802e-14,0.027524856096277556
128.2125,156.82,0.0,2.842170943040401e-14,0.033029827315548786
128.2875,156.82,0.0,2.842170943040401e-14,0.038534798534789735
128.3625,156.82,0.0,5.684341886080802e-14,9.734195103757412e-16
128.4375,156.82,0.0,5.684341886080802e-14,1.7694540055495348e-15
128.5125,156.82,0.0,5.684341886080802e-14,3.912687198043031e-15
128.5875,156.82,0.0,2.842170943040401e-14,4.30749469562696e-15
128.6625,156.82,0.0,2.842170943040401e-14,4.30749469562696e-15
128.7375,156.82,0.0,5.684341886080802e-14,3.3337075468025443e-15
128.8125,156.82,0.1,5.684341886080802e-14,1.96682873627158e-15
128.8875,156.82,0.0,5.684341886080802e-14,9.3838735942582e-16
128.9625,156.82,0.0,2.842170943040401e-14,4.9193903791329294e-15
129.0375,156.82,0.0,2.842170943040401e-14,7.224656549089714e-15
129.1125,156.82,0.0,5.684341886080802e-14,0.0
129.1875,156.82,0.0,5.684341886080802e-14,0.0
129.2625,156.82,0.0,5.684341886080802e-14,0.0
129.3375,156.82,0.0,2.842170943040401e-14,0.0
129.4125,156.82,0.0,2.842170943040401e-14,0.0
129.4875,156.82,0.0,5.684341886080802e-14,0.0
129.5625,156.82,0.0,5.684341886080802e-14,3.6805401799367606e-15
129.6375,156.82,0.0,5.684341886080802e-14,3.6805401799367606e-15
129.7125,156.82,0.0,2.842170943040401e-14,1.5553514505457384e-15
129.7875,156.82,0.0,2.842170943040401e-14,1.5553514505457384e-15
129.8625,156.82,0.0,5.684341886080802e-14,0.0
129.9375,156.82,0.0,5.684341886080802e-14,3.359389462078292e-15
130.0125,156.82,0.0,5.684341886080802e-14,3.359389462078292e-15
130.0875,156.82,0.0,2.842170943040401e-14,5.977895815985612e-15
130.1625,156.82,0.0,2.842170943040401e-14,5.977895815985612e-15
130.2375,156.82,0.0,5.684341886080802e-14,5.520370367718456e-15
130.3125,156.82,0.1,5.684341886080802e-14,6.442495815086691e-16
130.3875,156.82,0.0,5.684341886080802e-14,4.42038865687996e-15
130.4625,156.82,0.0,2.842170943040401e-14,1.7442312923471654e-15
130.5375,156.82,0.0,2.842170943040401e-14,0.0
130.6125,156.82,0.0,5.684341886080802e-14,5.785368684670278e-15
130.6875,156.82,0.0,5.684341886080802e-14,4.802981633138655e-15
130.7625,156.82,0.0,5.684341886080802e-14,9.82387051531623e-16
130.8375,156.82,0.0,2.842170943040401e-14,0.0
130.9125,156.82,0.0,2.842170943040401e-14,7.845592892925955e-16
130.9875,156.82,0.0,5.684341886080802e-14,7.845592892925955e-16
131.0625,156.82,0.0,5.684341886080802e-14,3.9183081484449466e-16
131.1375,156.82,0.0,5.684341886080802e-14,2.964798769766531e-15
131.2125,156.82,0.0,2.842170943040401e-14,3.3566295846110257e-15
131.2875,156.82,0.0,2.842170943040401e-14,0.0
131.3625,156.82,0.0,5.684341886080802e-14,2.7365536057266198e-15
131.4375,156.82,0.0,5.684341886080802e-14,1.8155867278531243e-15
131.5125,156.82,0.0,5.684341886080802e-14,9.209668778734957e-16
131.5875,156.82,0.0,2.842170943040401e-14,7.526596494553296e-16
131.6625,156.82,0.0,2.842170943040401e-14,4.731983259828621e-16
131.7375,156.82,0.0,5.684341886080802e-14,1.2258579754381917e-15
131.8125,156.82,0.0,5.684341886080802e-14,0.0
131.8875,156.82,0.0,5.684341886080802e-14,2.781289248895521e-17
131.9625,156.82,0.0,2.842170943040401e-14,2.781289248895521e-17
132.0375,156.82,0.0,2.842170943040401e-14,7.584296283307033e-15
132.1125,156.82,0.0,5.684341886080802e-14,7.195578747857313e-15
132.1875,156.82,0.0,5.684341886080802e-14,3.887175354497198e-16
132.2625,156.82,0.0,5.684341886080802e-14,0.0
132.3375,156.82,0.1,2.842170943040401e-14,0.0
132.4125,156.82,0.0,2.842170943040401e-14,0.0
132.4875,156.82,0.0,5.684341886080802e-14,8.029221830325583e-15
132.5625,156.82,0.0,5.684341886080802e-14,8.029221830325583e-15
132.6375,156.82,0.0,5.684341886080802e-14,3.844138076711664e-15
132.7125,156.82,0.0,2.842170943040401e-14,2.821456410318515e-15
132.7875,156.82,0.0,2.842170943040401e-14,5.054694716363579e-15
132.8625,156.82,0.0,5.684341886080802e-14,4.172365816652489e-15
132.9375,156.82,0.0,5.684341886080802e-14,1.905010566104239e-15
133.0125,156.82,0.0,5.684341886080802e-14,0.0
133.0875,156.82,0.0,2.842170943040401e-14,0.0
133.1625,156.82,0.0,2.842170943040401e-14,0.0
133.2375,156.82,0.0,5.684341886080802e-14,0.0
133.3125,156.82,0.0,5.684341886080802e-14,0.0
133.3875,156.82,0.0,5.684341886080802e-14,3.300025712484976e-15
133.4625,156.82,0.0,2.842170943040401e-14,3.04186348938858e-16
133.5375,156.82,0.0,2.842170943040401e-14,2.995839363546118e-15
133.6125,156.82,0.0,5.684341886080802e-14,6.863479471515002e-16
133.6875,156.82,0.0,5.684341886080802e-14,2.1398196517958136e-15
133.7625,156.82,0.0,5.684341886080802e-14,7.420089489284802e-16
133.8375,156.82,0.0,2.842170943040401e-14,2.0841586500188334e-15
133.9125,156.82,0.1,2.842170943040401e-14,9.313426644763606e-16
133.9875,156.82,0.0,5.684341886080802e-14,9.313426644763606e-16
134.0625,156.82,0.0,5.684341886080802e-14,0.29656043956044187
134.1375,156.82,0.0,5.684341886080802e-14,0.254194662480419
134.2125,156.82,0.0,2.842170943040401e-14,0.2118288854002992
134.2875,156.82,0.0,2.842170943040401e-14,0.1694631083202215
134.3625,156.82,0.0,5.684341886080802e-14,0.12709733124026035
134.4375,156.82,0.0,5.684341886080802e-14,0.128464887493436
134.5125,156.82,0.0,5.931208791210878,0.07985149136576752
134.5875,156.82,0.0,1.1368683772161603e-12,0.031238095238058206
134.6625,156.82,0.0,5.931208791209741,0.017375300889597378
134.7375,156.82,0.0,5.684341886080802e-14,0.06598869701722321
134.8125,156.82,0.0,5.684341886080802e-14,0.11460209314499359
134.8875,156.82,0.0,0.8746666666670251,0.16321548927259222
134.9625,156.82,0.0,1.9895196601282805e-13,0.21182888540034905
135.0375,156.82,0.0,0.8746666666667977,0.26044228152797444
135.1125,156.82,0.0,0.0,0.30905567765568875
135.1875,156.82,0.0,0.0,0.01874285714286028
135.2625,156.82,0.0,0.0,0.02499047619048031
135.3375,156.82,0.0,0.0,0.031238095238083338
135.4125,156.82,0.0,0.0,0.03748571428574199
135.4875,156.82,0.0,0.0,0.04373333333331122
135.5625,156.82,0.0,0.0,7.878560994259961e-15
135.6375,156.82,0.0,0.0,3.0830342710798377e-15
135.7125,156.82,0.0,0.0,1.7045441106083127e-15
135.7875,156.82,0.0,0.0,9.177248204794383e-16
135.8625,156.82,0.0,0.0,2.2962149809509633e-15
135.9375,156.82,0.0,0.0,5.693728109029088e-15
136.0125,156.82,0.0,0.0,5.693728109029088e-15
136.0875,156.82,0.0,0.0,8.355975165176587e-16
136.1625,156.82,0.0,0.0,8.355975165176587e-16
136.2375,156.82,0.0,0.0,0.0
136.3125,156.82,0.09999999999999998,0.0,0.0
136.3875,156.82,0.0,0.0,0.0
136.4625,156.82,0.0,0.0,1.7741266937207539e-15
136.5375,156.82,0.0,0.0,4.646834413414598e-15
136.6125,156.82,0.0,0.0,4.944145061336531e-15
136.6875,156.82,0.0,0.0,1.47681604579882e-15
136.7625,156.82,0.0,0.0,0.0
136.8375,156.82,0.0,0.0,4.530393498282421e-15
136.9125,156.82,0.0,0.0,4.530393498282421e-15
136.9875,156.82,0.0,0.0,5.087766199842776e-15
137.0625,156.82,0.0,0.0,5.087766199842776e-15
137.1375,156.82,0.0,0.0,2.6748435739759024e-17
137.2125,156.82,0.09999999999999998,0.0,2.6748435739759024e-17
137.2875,156.82,0.0,0.0,0.0
137.3625,156.82,0.0,0.0,0.0
137.4375,156.82,0.0,0.0,0.0
137.5125,156.82,0.0,0.0,0.0
137.5875,156.82,0.0,0.0,5.972058489621365e-15
137.6625,156.82,0.0,0.0,5.972058489621365e-15
137.7375,156.82,0.0,0.0,0.0
137.8125,156.82,0.0,0.0,0.0
137.8875,156.82,0.0,0.0,7.980895668587142e-17
137.9625,156.82,0.0,0.0,7.980895668587142e-17
138.0375,156.82,0.0,0.0,0.0
138.1125,156.82,0.0,0.0,3.532434575508555e-15
138.1875,156.82,0.0,0.0,0.20176666666665447
138.2625,156.82,0.0,0.0,0.17294285714284374
138.3375,156.82,0.0,0.0,0.14411904761901473
138.4125,156.82,0.0,0.0,0.11529523809523434
138.4875,156.82,0.0,0.0,0.26063809523808446
138.5625,156.82,0.0,0.0,0.20693333333335773
138.6375,156.82,0.0,4.035333333334705,0.15322857142859303
138.7125,156.82,0.0,7.673861546209082e-13,0.09952380952391415
138.7875,156.82,0.0,4.035333333333966,0.04581904761906097
138.8625,156.82,0.0,5.684341886080802e-14,0.22100317460297747
138.9375,156.82,0.0,3.483333333331842,0.13459999999997296
139.0125,156.82,0.0,5.684341886080802e-14,0.04819682539687742
139.0875,156.82,0.0,3.4833333333319274,0.03820634920624899
139.1625,156.82,0.0,2.842170943040401e-14,0.12460952380953216
139.2375,156.82,0.0,5.684341886080802e-14,0.21101269841272985
139.3125,156.82,0.0,4.577777777775793,0.5559523809524547
139.3875,156.82,0.0,5.684341886080802e-14,0.4094047619046586
139.4625,156.82,0.0,4.577777777775879,NaN
139.5375,156.82,0.0,2.842170943040401e-14,NaN
139.6125,156.82,0.0,5.684341886080802e-14,NaN
139.6875,156.82,0.0,5.684341886080802e-14,NaN
139.7625,156.82,0.0,12.455555555559869,NaN
139.8375,156.82,0.0,2.3874235921539366e-12,NaN
139.9125,156.82,0.0,12.455555555557453,NaN
0.11249999999999999,157.80998,NaN,NaN,NaN
0.1875,157.80998,NaN,NaN,NaN
0.2625,157.80998,NaN,NaN,NaN
0.3375,157.80998,NaN,NaN,NaN
0.4125,157.80998,NaN,NaN,NaN
0.48750000000000004,157.80998,NaN,NaN,NaN
0.5625,157.80998,NaN,NaN,NaN
0.6375,157.80998,NaN,NaN,NaN
0.7125,157.80998,NaN,NaN,NaN
