dis,phdp,raw_kdp,azimuth_deg,reg_phi,reg_kdp,kdp_lsf
138.15,40.6,0.1,180.47998,44.80823800738011,2.842170943040401e-14,0.0
138.225,26.98,0.1,180.47998,44.80823800738011,-2.842170943040401e-14,7.034490571880494e-15
138.3,52.1,0.1,180.47998,44.80823800738011,2.842170943040401e-14,0.0
138.375,44.49,0.1,180.47998,44.80823800738011,0.0,0.0
138.45,35.26,0.1,180.47998,44.80823800738011,-2.842170943040401e-14,2.8092234538827865e-15
138.525,41.19,0.1,180.47998,44.80823800738011,2.842170943040401e-14,4.291017023124782e-15
138.6,35.37,0.1,180.47998,44.80823800738011,-2.842170943040401e-14,0.11196033210330902
138.675,37.48,0.1,180.47998,44.80823800738011,2.842170943040401e-14,0.34697395009662374
138.75,59.22,NaN,180.47998,44.80823800738011,0.0,0.5461292893541245
138.825,40.64,0.1,180.47998,44.80823800738011,-2.842170943040401e-14,0.709426349875774
138.9,26.41,0.1,180.47998,44.80823800738011,2.842170943040401e-14,0.8368651316614298
138.975,42.54,0.1,180.47998,44.80823800738011,-2.842170943040401e-14,0.9284456347113299
139.05,40.14,0.1,180.47998,44.80823800738011,2.2392066420670744,0.9841678590254349
139.125,45.48,0.1,180.47998,45.48,5.0201590230193744,1.0040318046037486
139.2,55.96,0.1,180.47998,46.3142857142857,2.780952380953295,1.1056565190651704
139.275,52.63,0.1,180.47998,46.3142857142857,0.0,1.1546202337022904
139.35,54.33,0.1,180.47998,46.3142857142857,0.0,1.1509229485152013
139.425,32.5,0.1,180.47998,46.3142857142857,0.0,1.7078979968370531
139.5,38.79,0.1,180.47998,46.3142857142857,0.0,NaN
139.575,44.71,0.1,180.47998,46.3142857142857,0.0,NaN
139.65,45.28,0.1,180.47998,46.3142857142857,2.3523809523818215,NaN
139.725,48.15,0.1,180.47998,47.02,2.3523809523818215,NaN
139.8,49.76,0.1,180.47998,47.02,0.0,NaN
139.875,43.15,0.1,180.47998,47.02,12.266666666668527,NaN
139.95,50.7,0.1,180.47998,50.7,24.53333333333705,NaN
0.075,NaN,NaN,181.45999,NaN,NaN,NaN
0.15,NaN,NaN,181.45999,NaN,NaN,NaN
0.225,NaN,NaN,181.45999,NaN,NaN,NaN
0.3,NaN,NaN,181.45999,NaN,NaN,NaN
0.375,NaN,NaN,181.45999,NaN,NaN,NaN
0.45,NaN,NaN,181.45999,NaN,NaN,NaN
0.525,NaN,NaN,181.45999,NaN,NaN,NaN
0.6,NaN,NaN,181.45999,NaN,NaN,NaN
0.675,NaN,NaN,181.45999,NaN,NaN,NaN
0.75,NaN,NaN,181.45999,NaN,NaN,NaN
0.825,NaN,NaN,181.45999,NaN,NaN,NaN
0.9,NaN,NaN,181.45999,NaN,NaN,NaN
0.975,NaN,NaN,181.45999,NaN,NaN,NaN
1.05,34.83,0.0,181.45999,32.75714285714286,0.0,NaN
1.125,34.35,0.0,181.45999,32.75714285714286,0.0,NaN
1.2,30.02,0.0,181.45999,32.75714285714286,0.0,NaN
1.275,33.65,0.0,181.45999,32.75714285714286,0.0,NaN
1.35,34.7,0.0,181.45999,32.75714285714286,0.0,NaN
1.425,33.94,0.0,181.45999,32.75714285714286,0.0,NaN
1.5,27.81,0.0,181.45999,32.75714285714286,14.186190476190475,NaN
1.575,41.9,0.0,181.45999,37.013,14.186190476190475,2.8372380952381007
1.65,41.93,0.0,181.45999,37.013,1.4210854715202004e-14,2.735908163265304
1.725,31.04,0.0,181.45999,37.013,-1.4210854715202004e-14,2.533248299319717
1.8,40.2,0.0,181.45999,37.013,0.0,2.7025680272108805
1.875,37.94,0.0,181.45999,37.013,0.0,2.7029421768707547
1.95,40.17,0.0,181.45999,37.013,0.0,2.5343707482993216
2.025,42.28,0.0,181.45999,37.013,1.4210854715202004e-14,2.196853741496601
2.1,35.62,NaN,181.45999,37.013,1.4210854715202004e-14,1.6903911564625944
2.175,34.25,NaN,181.45999,37.013,-1.4210854715202004e-14,1.8256224489795987
2.25,24.8,NaN,181.45999,37.013,9.466190476190476,1.893238095238101
2.325,55.97,NaN,181.45999,39.85285714285715,9.466190476190462,1.893238095238096
2.4,36.71,NaN,181.45999,39.85285714285715,-2.842170943040401e-14,1.8256224489795907
2.475,42.38,0.0,181.45999,39.85285714285715,2.842170943040401e-14,1.6903911564625893
2.55,31.15,0.0,181.45999,39.85285714285715,-2.842170943040401e-14,1.4875442176870848
2.625,37.41,0.0,181.45999,39.85285714285715,0.0,1.2170816326530707
2.7,66.18,0.0,181.45999,39.85285714285715,2.842170943040401e-14,0.8790034013605443
2.775,34.9,0.0,181.45999,39.85285714285715,-2.842170943040401e-14,0.47330952380952046
2.85,39.34,0.0,181.45999,39.85285714285715,2.842170943040401e-14,0.2686904761904764
2.925,44.62,0.0,181.45999,39.85285714285715,-2.842170943040401e-14,0.49899659863945395
3.0,38.17,0.0,181.45999,39.85285714285715,0.0,0.690918367346931
3.075,36.84,0.0,181.45999,39.85285714285715,2.842170943040401e-14,0.8444557823129248
3.15,40.91,0.0,181.45999,39.85285714285715,-2.842170943040401e-14,1.5150975036388832
3.225,43.49,NaN,181.45999,39.85285714285715,2.842170943040401e-14,2.067999348351702
3.3,9.87,NaN,181.45999,39.85285714285715,5.3738095238094274,2.5031613164513966
3.375,44.01,NaN,181.45999,41.464999999999996,5.373809523809484,2.820583407937934
3.45,69.51,NaN,181.45999,41.464999999999996,0.0,3.0202656228113747
3.525,20.13,NaN,181.45999,41.464999999999996,0.0,3.102207961071645
3.6,32.21,NaN,181.45999,41.464999999999996,11.109773202029459,3.066410422718799
3.675,333.96,NaN,181.45999,44.79793196060881,11.10977320202943,2.912873007752811
3.75,53.53,NaN,181.45999,44.79793196060881,0.0,2.64159571617369
3.825,42.08,NaN,181.45999,44.79793196060881,2.842170943040401e-14,2.2525785479814306
3.9,97.05,NaN,181.45999,44.79793196060881,-2.842170943040401e-14,1.745821503176043
3.975,9.41,NaN,181.45999,44.79793196060881,2.842170943040401e-14,1.4283994116894845
4.05,34.6,NaN,181.45999,44.79793196060881,-2.842170943040401e-14,1.0316217973312978
4.125,118.25,NaN,181.45999,44.79793196060881,0.0,0.5554886601014551
4.2,30.27,NaN,181.45999,44.79793196060881,0.0,0.0
4.275,12.44,NaN,181.45999,44.79793196060881,2.842170943040401e-14,2.5675309490848093e-15
4.35,50.12,NaN,181.45999,44.79793196060881,-2.842170943040401e-14,0.0
4.425,2.41,NaN,181.45999,44.79793196060881,0.0,0.0
4.5,350.32,NaN,181.45999,44.79793196060881,0.0,4.0663899271662564e-15
4.575,40.63,NaN,181.45999,44.79793196060881,0.0,3.200050641756568e-15
4.65,45.11,NaN,181.45999,44.79793196060881,2.842170943040401e-14,5.510204671802662e-15
4.725,54.14,NaN,181.45999,44.79793196060881,-2.842170943040401e-14,0.0
4.8,15.39,NaN,181.45999,44.79793196060881,0.0,0.0
4.875,47.67,NaN,181.45999,44.79793196060881,0.0,1.0514066281192039e-14
4.95,52.96,NaN,181.45999,44.79793196060881,0.0,4.4380488007787436e-15
5.025,52.96,NaN,181.45999,44.79793196060881,2.842170943040401e-14,7.286809399721614e-16
5.1,46.68,NaN,181.45999,44.79793196060881,-2.842170943040401e-14,0.0
5.175,16.28,NaN,181.45999,44.79793196060881,0.0,3.538217334413775e-15
5.25,16.28,NaN,181.45999,44.79793196060881,0.0,3.4878645824625644e-15
5.325,43.86,NaN,181.45999,44.79793196060881,0.0,0.0
5.4,330.96,NaN,181.45999,44.79793196060881,2.842170943040401e-14,4.069598420719346e-15
5.475,18.78,NaN,181.45999,44.79793196060881,-2.842170943040401e-14,3.3450386987307183e-15
5.55,357.23,NaN,181.45999,44.79793196060881,0.0,5.9399821569456784e-15
5.625,69.47,NaN,181.45999,44.79793196060881,0.0,0.0
5.7,37.71,NaN,181.45999,44.79793196060881,0.0,3.856118110678574e-15
5.775,43.4,NaN,181.45999,44.79793196060881,2.842170943040401e-14,0.0
5.85,38.08,NaN,181.45999,44.79793196060881,-2.842170943040401e-14,0.0
5.925,50.35,NaN,181.45999,44.79793196060881,0.0,1.2367095047833494e-15
6.0,34.7,NaN,181.45999,44.79793196060881,0.0,1.8319438153757507e-15
6.075,352.83,NaN,181.45999,44.79793196060881,0.0,1.1950528076684357e-15
6.15,41.26,NaN,181.45999,44.79793196060881,2.842170943040401e-14,4.095534953038398e-15
6.225,43.11,NaN,181.45999,44.79793196060881,-2.842170943040401e-14,0.0
6.3,99.95,NaN,181.45999,44.79793196060881,0.0,0.0
6.375,280.59,NaN,181.45999,44.79793196060881,0.0,2.1593467454622244e-15
6.45,82.85,NaN,181.45999,44.79793196060881,0.0,1.035186757636953e-15
6.525,78.74,NaN,181.45999,44.79793196060881,-1.021405182655144e-13,9.954244121647522e-16
6.6,NaN,NaN,181.45999,NaN,NaN,NaN
6.675,NaN,NaN,181.45999,NaN,NaN,NaN
6.75,NaN,NaN,181.45999,NaN,NaN,NaN
6.825,NaN,NaN,181.45999,NaN,NaN,NaN
6.9,NaN,NaN,181.45999,NaN,NaN,NaN
6.975,NaN,NaN,181.45999,NaN,NaN,NaN
7.05,NaN,NaN,181.45999,NaN,NaN,NaN
7.125,NaN,NaN,181.45999,NaN,NaN,NaN
7.2,NaN,NaN,181.45999,NaN,NaN,NaN
7.275,NaN,NaN,181.45999,NaN,NaN,NaN
7.35,345.61,NaN,181.45999,44.79793196060881,1.1368683772161603e-13,9.595978808557469e-16
7.425,215.47,NaN,181.45999,44.79793196060881,1.3322676295501878e-15,0.0
7.5,NaN,NaN,181.45999,NaN,NaN,NaN
7.575,NaN,NaN,181.45999,NaN,NaN,NaN
7.65,NaN,NaN,181.45999,NaN,NaN,NaN
7.725,NaN,NaN,181.45999,NaN,NaN,NaN
7.8,NaN,NaN,181.45999,NaN,NaN,NaN
7.875,NaN,NaN,181.45999,NaN,NaN,NaN
7.95,NaN,NaN,181.45999,NaN,NaN,NaN
8.025,NaN,NaN,181.45999,NaN,NaN,NaN
8.1,356.71,NaN,181.45999,44.79793196060881,-5.684341886080802e-14,0.0
8.175,271.12,NaN,181.45999,44.79793196060881,2.842170943040401e-14,0.0
8.25,220.95,NaN,181.45999,44.79793196060881,2.042810365310288e-14,0.0
8.325,NaN,NaN,181.45999,NaN,NaN,NaN
8.4,NaN,NaN,181.45999,NaN,NaN,NaN
8.475,NaN,NaN,181.45999,NaN,NaN,NaN
8.55,NaN,NaN,181.45999,NaN,NaN,NaN
8.625,NaN,NaN,181.45999,NaN,NaN,NaN
8.7,NaN,NaN,181.45999,NaN,NaN,NaN
8.775,NaN,NaN,181.45999,NaN,NaN,NaN
8.85,NaN,NaN,181.45999,NaN,NaN,NaN
8.925,NaN,NaN,181.45999,NaN,NaN,NaN
9.0,NaN,NaN,181.45999,NaN,NaN,NaN
9.075,NaN,NaN,181.45999,NaN,NaN,NaN
9.15,NaN,NaN,181.45999,NaN,NaN,NaN
9.225,NaN,NaN,181.45999,NaN,NaN,NaN
9.3,NaN,NaN,181.45999,NaN,NaN,NaN
9.375,NaN,NaN,181.45999,NaN,NaN,NaN
9.45,NaN,0.0,181.45999,NaN,NaN,NaN
9.525,NaN,0.0,181.45999,NaN,NaN,NaN
9.6,NaN,NaN,181.45999,NaN,NaN,NaN
9.675,NaN,NaN,181.45999,NaN,NaN,NaN
9.75,77.04,NaN,181.45999,44.79793196060881,0.0,0.0
9.825,29.24,NaN,181.45999,44.79793196060881,-2.842170943040401e-14,0.0
9.9,24.75,NaN,181.45999,44.79793196060881,2.842170943040401e-14,1.1686310189518954e-15
9.975,51.44,NaN,181.45999,44.79793196060881,-2.842170943040401e-14,0.0
