dis,phi,reg_phi,kdp,reg_kdp,kdp_lsf
13.7625,61.88,61.25,-8.399999999999915,0.0,2.906746031745968
13.8375,60.62,61.25,10.466666666667017,2.111111111111156,2.536904761904756
13.912499999999998,62.19,61.56666666666666,9.866666666666552,0.0,2.033333333333346
13.9875,63.67,61.56666666666666,-32.199999999999534,0.0,2.678571428571394
14.0625,58.84,61.56666666666666,21.60000000000017,3.4222222222222687,3.7769841269840962
14.1375,62.08,62.08,24.599999999999635,15.777777777777509,4.114285714285759
14.2125,65.77,64.44666666666666,3.2000000000001325,0.0,4.038492063492098
14.287499999999998,66.25,64.44666666666666,-32.8666666666662,0.0,3.2615079365079422
14.3625,61.32,64.44666666666666,46.26666666666604,0.4333333333334067,1.78333333333334
14.4375,68.26,64.51166666666667,-31.800000000001077,0.0,0.09285714285715466
14.5125,63.49,64.51166666666667,-2.599999999999905,0.0,0.07738095238097756
14.5875,63.1,64.51166666666667,7.866666666666926,0.0,0.04642857142859944
14.662499999999998,64.28,64.51166666666667,-5.466666666666591,0.0,0.4318452380952523
14.7375,63.46,64.51166666666667,6.799999999999924,0.0,0.719742063492061
14.8125,64.48,64.51166666666667,16.533333333333815,4.030555555555623,0.8636904761904265
14.8875,66.96,65.11625,-23.866666666665704,0.0,0.8636904761904382
14.9625,63.38,65.11625,13.866666666667069,0.0,0.719742063492048
15.037499999999998,65.46,65.11625,3.333333333333286,0.0,0.431845238095225
15.1125,65.96,65.11625,0.1333333333333996,0.0,1.7769838400684187e-15
15.1875,65.98,65.11625,-7.066666666666916,0.0,9.548331133993809e-15
15.2625,64.92,65.11625,-0.7333333333333018,0.0,0.988392857142895
15.3375,64.81,65.11625,-9.000000000000307,0.0,1.7544642857142938
15.412499999999998,63.46,65.11625,20.26666666666637,9.22499999999991,2.417261904761926
15.4875,66.5,66.5,1.0000000000000238,1.0000000000000238,2.627579365079335
15.5625,66.65,66.65,16.866666666667232,2.444444444444481,2.3854166666666505
15.6375,69.18,67.01666666666667,-24.06666666666585,0.0,1.8645833333333428
15.7125,65.57,67.01666666666667,4.866666666666855,0.0,0.8556190476190091
15.787499999999998,66.3,67.01666666666667,6.399999999999962,1.6222222222222396,0.64666666666663
15.8625,67.26,67.26,5.066666666666534,0.2079999999997965,0.3921904761904295
15.9375,68.02,67.29119999999998,-6.866666666666902,0.0,0.3342539682539019
16.0125,66.99,67.29119999999998,24.06666666666575,0.0,0.2109523809523277
16.0875,70.6,67.29119999999998,-16.666666666666824,0.0,0.022285714285688468
16.1625,68.1,67.29119999999998,8.000000000000094,0.0,1.7944761840144278e-14
16.237499999999997,69.3,67.29119999999998,7.13333333333345,0.0,-1.0254044055411964e-14
16.3125,70.37,67.29119999999998,2.8666666666666445,0.0,-1.3170197445816672e-15
16.387499999999996,70.8,67.29119999999998,-13.600000000000076,0.0,-1.4420919704282248e-14
16.4625,68.76,67.29119999999998,-1.4,0.0,2.9362962722568095e-15
